Year,Industry sector,Industry higher sub-category,Industry middle sub-category,Industry lower sub-category,Observation status,Unit multiplier,Unit measure,Value
2004,Manufacturing,"Manufacture of rubber and plastics products, and other non-metallic mineral products",Manufacture of other non-metallic mineral products,"Cement, lime, plaster and articles of concrete, cement and plaster",Undefined,Units,Percentage (%),0.2132458450855112
2004,Manufacturing,Manufacture of basic metals and metal products,,,Undefined,Units,Percentage (%),1.5016427702899535
2004,Manufacturing,Manufacture of basic metals and metal products,Manufacture of basic metals,,Undefined,Units,Percentage (%),0.4014158713035978
2004,Manufacturing,Manufacture of basic metals and metal products,,Basic iron and steel,Undefined,Units,Percentage (%),0.3005042875594875
2004,Manufacturing,Manufacture of basic metals and metal products,,Other basic metals and casting,Undefined,Units,Percentage (%),0.1428848546785327
2004,Manufacturing,Manufacture of basic metals and metal products,"Manufacture of fabricated metal products, except machinery and equipment",,Undefined,Units,Percentage (%),1.111581986775378
2004,Manufacturing,Manufacture of basic metals and metal products,"Manufacture of fabricated metal products, except machinery and equipment","Fabricated metal products, excluding weapons and ammunition",Undefined,Units,Percentage (%),1.024526313726206
2004,Manufacturing,Manufacture of basic metals and metal products,"Manufacture of fabricated metal products, except machinery and equipment",Weapons and ammunition,Undefined,Units,Percentage (%),0.0968561952480309
2004,Manufacturing,"Manufacturing of computer, electronic and optical products",,,Undefined,Units,Percentage (%),1.0573749605444491
2004,Manufacturing,Manufacture of electrical equipment,,,Undefined,Units,Percentage (%),0.3824231351802925
2004,Manufacturing,Manufacture of machinery and equipment not elsewhere classified,,,Undefined,Units,Percentage (%),1.0433838702329752
2004,Manufacturing,Manufacture of transport equipment,,,Undefined,Units,Percentage (%),1.0838025755772338
2004,Manufacturing,Manufacture of transport equipment,"Motor vehicles, trailers and semi-trailers",,Undefined,Units,Percentage (%),0.897660243607187
2004,Manufacturing,Manufacture of transport equipment,Manufacture of other transport equipment,,Undefined,Units,Percentage (%),0.3545085443656122
2004,Manufacturing,Manufacture of transport equipment,Manufacture of other transport equipment,Building of ships and boats,Undefined,Units,Percentage (%),0.0700906311739065
2004,Manufacturing,Manufacture of transport equipment,Manufacture of other transport equipment,Air and spacecraft and related machinery,Undefined,Units,Percentage (%),0.2727924661696112
2004,Manufacturing,Manufacture of transport equipment,Manufacture of other transport equipment,Other transport equipment,Undefined,Units,Percentage (%),0.022034277495365
2004,Manufacturing,Other manufacturing and repair,,,Undefined,Units,Percentage (%),1.0030327546969848
2004,Manufacturing,Furniture and other manufacturing,,,Undefined,Units,Percentage (%),0.5607926391995204
2004,Manufacturing,Furniture and other manufacturing,Furniture,,Undefined,Units,Percentage (%),0.2756988279251348
2004,Manufacturing,Furniture and other manufacturing,Other manufacturing,,Undefined,Units,Percentage (%),0.2918527921011846
2004,Manufacturing,Furniture and other manufacturing,Repair and installation of machinery and equipment,,Undefined,Units,Percentage (%),0.4319664646407297
2004,Manufacturing,Furniture and other manufacturing,Repair and installation of machinery and equipment,Repair and maintenance of ships and boats,Undefined,Units,Percentage (%),0.0136531412701341
2004,Manufacturing,Furniture and other manufacturing,Repair and installation of machinery and equipment,Repair and maintenance of aircraft and spacecraft,Undefined,Units,Percentage (%),0.1027365085673461
2004,Manufacturing,Furniture and other manufacturing,Repair and installation of machinery and equipment,Rest of repair; installation,Undefined,Units,Percentage (%),0.3363944757497906
2004,"Electricity, gas, steam and air conditioning supply",,,,Undefined,Units,Percentage (%),1.7394913055850134
2004,"Electricity, gas, steam and air conditioning supply","Electricity, gas, steam and air conditioning supply","Electric power generation, transmission and distribution",,Undefined,Units,Percentage (%),1.2527770962472111
2004,"Electricity, gas, steam and air conditioning supply","Electricity, gas, steam and air conditioning supply",Gas; distribution of gaseous fuels through mains; steam and air conditioning supply,,Undefined,Units,Percentage (%),0.4960416028787851
2004,"Water supply; sewerage, waste management and remediation activities",,,,Undefined,Units,Percentage (%),1.2883969252044425
2004,"Water supply; sewerage, waste management and remediation activities","Water collection, treatment and supply",,,Undefined,Units,Percentage (%),0.534094664933664
2004,"Water supply; sewerage, waste management and remediation activities","Sewerage, waste collection, treatment and disposal activities; materials recovery and remediation activities and other waste management services",Remediation activities and other waste management services,,Undefined,Units,Percentage (%),0.7871509070890218
2004,"Water supply; sewerage, waste management and remediation activities","Sewerage, waste collection, treatment and disposal activities; materials recovery and remediation activities and other waste management services",Sewerage,,Undefined,Units,Percentage (%),0.4081748521303969
2004,"Water supply; sewerage, waste management and remediation activities","Sewerage, waste collection, treatment and disposal activities; materials recovery and remediation activities and other waste management services","Waste collection, treatment and disposal activities; materials recovery",,Undefined,Units,Percentage (%),0.3659988117711706
2004,"Water supply; sewerage, waste management and remediation activities","Sewerage, waste collection, treatment and disposal activities; materials recovery and remediation activities and other waste management services",Remediation activities and other waste management services,,Undefined,Units,Percentage (%),0.0179112991910175
2004,Construction,,,,Undefined,Units,Percentage (%),6.99243602455673
2004,Construction,Construction of buildings,,,Undefined,Units,Percentage (%),2.344622859008336
2004,Construction,Civil engineering,,,Undefined,Units,Percentage (%),1.393972205719044
2004,Construction,Specialised construction activities,,,Undefined,Units,Percentage (%),3.254652037528565
2004,Wholesale and retail trade; repair of motor vehicles and motorcycles,,,,Undefined,Units,Percentage (%),10.459590419279856
2004,Wholesale and retail trade; repair of motor vehicles and motorcycles,Wholesale and retail trade and repair of motor vehicles and motorcycles,,,Undefined,Units,Percentage (%),1.4730522813925933
2004,Wholesale and retail trade; repair of motor vehicles and motorcycles,"Wholesale trade, except of motor vehicles and motorcycles",,,Undefined,Units,Percentage (%),3.798006506194944
2004,Wholesale and retail trade; repair of motor vehicles and motorcycles,"Retail trade, except of motor vehicles and motorcycles",,,Undefined,Units,Percentage (%),5.216513812315269
2004,Transportation and storage,,,,Undefined,Units,Percentage (%),4.992926726564755
2004,Transportation and storage,Land transport and transport via pipelines,,,Undefined,Units,Percentage (%),1.7967398731880018
2004,Transportation and storage,Land transport and transport via pipelines,Rail transport,,Undefined,Units,Percentage (%),0.2179771316642706
2004,Transportation and storage,Land transport and transport via pipelines,"Land transport services and transport services via pipelines, excluding rail transport",,Undefined,Units,Percentage (%),1.5968768101395523
2004,Transportation and storage,Water transport,,,Undefined,Units,Percentage (%),0.5916135917697243
2004,Transportation and storage,Air transport,,,Undefined,Units,Percentage (%),0.2217621609272781
2004,Transportation and storage,Warehousing and support activities for transportation,,,Undefined,Units,Percentage (%),1.445610819235789
2004,Transportation and storage,Postal and courier activities,,,Undefined,Units,Percentage (%),1.036760069022712
2004,Accommodation and food services,,,,Undefined,Units,Percentage (%),2.867700385194317
2004,Accommodation and food services,Accommodation,,,Undefined,Units,Percentage (%),0.7306458273769815
2004,Accommodation and food services,Food and beverage service activities,,,Undefined,Units,Percentage (%),2.138879482640572
2004,Information and communication,,,,Undefined,Units,Percentage (%),5.377918274459231
